X1,Y1,X2,Y2,X3,Y3,Vel
0.0513821,0.0666076,0.0372456,0.066825,0.0444948,0.0547432,0.01
0.0444948,0.0547432,0.0563445,0.0560215,0.0513821,0.0666076,0
0.0372456,0.066825,0.030077,0.0539229,0.0444948,0.0547432,0
0.0513821,0.0666076,0.0450472,0.0794245,0.0372456,0.066825,0
-0.0389786,0.0431091,-0.0319598,0.0294149,-0.0236843,0.042062,0.01
-0.0236843,0.042062,-0.0305137,0.0553727,-0.0389786,0.0431091,5.58294e-322
-0.0319598,0.0294149,-0.0166667,0.0286562,-0.0236843,0.042062,1.97626e-323
-0.0389786,0.0431091,-0.0496038,0.0295387,-0.0319598,0.0294149,0
0.0665737,0.0502888,0.0789404,0.0585777,0.0652463,0.0643463,0
0.0652463,0.0643463,0.0563445,0.0560215,0.0665737,0.0502888,0
0.0789404,0.0585777,0.0779653,0.0761272,0.0652463,0.0643463,0
0.0665737,0.0502888,0.0791734,0.0433671,0.0789404,0.0585777,0
0.0300379,0.0797287,0.0224175,0.0668316,0.0372456,0.066825,0
0.0372456,0.066825,0.0450472,0.0794245,0.0300379,0.0797287,0
0.0224175,0.0668316,0.030077,0.0539229,0.0372456,0.066825,0
0.0300379,0.0797287,0.0149603,0.0798695,0.0224175,0.0668316,0
0.0792129,0.0284537,0.0924236,0.0213147,0.0922421,0.0361657,0
0.0922421,0.0361657,0.0791734,0.0433671,0.0792129,0.0284537,0
0.0924236,0.0213147,0.105486,0.0290321,0.0922421,0.0361657,0
0.0792129,0.0284537,0.0796594,0.0136271,0.0924236,0.0213147,4.79244e-322
0.0925088,0.0663084,0.0789404,0.0585777,0.0922278,0.0510962,6.9245e-310
0.0922278,0.0510962,0.105351,0.0584767,0.0925088,0.0663084,1.0141e-316
0.0789404,0.0585777,0.0791734,0.0433671,0.0922278,0.0510962,0
0.0925088,0.0663084,0.0779653,0.0761272,0.0789404,0.0585777,0
0.0922278,0.0510962,0.0922421,0.0361657,0.105312,0.0437719,1.00302e-316
0.105312,0.0437719,0.105351,0.0584767,0.0922278,0.0510962,1.97626e-323
0.0922421,0.0361657,0.105486,0.0290321,0.105312,0.0437719,9.56557e-315
0.0922278,0.0510962,0.0791734,0.0433671,0.0922421,0.0361657,1.58101e-322
-0.00017977,0.0801494,-0.00785654,0.0673409,0.00729433,0.0670032,0
0.00729433,0.0670032,0.0149603,0.0798695,-0.00017977,0.0801494,6.92462e-310
-0.00785654,0.0673409,-0.000438019,0.0540744,0.00729433,0.0670032,4.74303e-322
-0.00017977,0.0801494,-0.0153028,0.0803955,-0.00785654,0.0673409,2.42092e-322
0.0794265,-0.0300131,0.0924972,-0.0376465,0.0926086,-0.0228318,6.9245e-310
0.0926086,-0.0228318,0.0797222,-0.0153187,0.0794265,-0.0300131,1.00245e-316
0.0924972,-0.0376465,0.105714,-0.0300958,0.0926086,-0.0228318,1.00237e-316
0.0794265,-0.0300131,0.079417,-0.0448425,0.0924972,-0.0376465,1.00245e-316
0.105656,0.0142307,0.0924236,0.0213147,0.0926805,0.00660655,5.4478e-317
0.0926805,0.00660655,0.105746,-0.000509532,0.105656,0.0142307,2.42092e-322
0.0924236,0.0213147,0.0796594,0.0136271,0.0926805,0.00660655,6.9245e-310
0.105656,0.0142307,0.105486,0.0290321,0.0924236,0.0213147,1.00244e-316
0.0676913,0.00580172,0.0661146,0.0202785,0.0543593,0.010606,9.99564e-317
0.0543593,0.010606,0.0580685,-0.00111343,0.0676913,0.00580172,1.00255e-316
0.0661146,0.0202785,0.0498505,0.0272137,0.0543593,0.010606,5.51182e-317
0.0676913,0.00580172,0.0796594,0.0136271,0.0661146,0.0202785,2.42092e-322
