X1,Y1,X2,Y2,X3,Y3,Vel
-0.000180,0.080149,-0.007857,0.067341,0.007294,0.067003,0.237857
0.007294,0.067003,0.014960,0.079870,-0.000180,0.080149,0.237250
-0.007857,0.067341,-0.000438,0.054074,0.007294,0.067003,0.193081
-0.000180,0.080149,-0.015303,0.080395,-0.007857,0.067341,0.238507
0.079427,-0.030013,0.092497,-0.037647,0.092609,-0.022832,-0.095549
0.092609,-0.022832,0.079722,-0.015319,0.079427,-0.030013,-0.073914
0.092497,-0.037647,0.105714,-0.030096,0.092609,-0.022832,-0.095460
0.079427,-0.030013,0.079417,-0.044843,0.092497,-0.037647,-0.115822
0.105656,0.014231,0.092424,0.021315,0.092680,0.006607,0.042218
0.092680,0.006607,0.105746,-0.000510,0.105656,0.014231,0.018978
0.092424,0.021315,0.079659,0.013627,0.092680,0.006607,0.042456
0.105656,0.014231,0.105486,0.029032,0.092424,0.021315,0.066563
0.067691,0.005802,0.066115,0.020278,0.054359,0.010606,0.039716
0.054359,0.010606,0.058069,-0.001113,0.067691,0.005802,0.007960
0.066115,0.020278,0.049850,0.027214,0.054359,0.010606,0.053241
0.067691,0.005802,0.079659,0.013627,0.066115,0.020278,0.038419
0.066887,-0.051779,0.065704,-0.065778,0.079350,-0.059953,-0.186925
0.079350,-0.059953,0.079417,-0.044843,0.066887,-0.051779,-0.164144
0.065704,-0.065778,0.078396,-0.077355,0.079350,-0.059953,-0.221083
0.066887,-0.051779,0.056643,-0.057551,0.065704,-0.065778,-0.188066
0.092888,-0.067548,0.094995,-0.082071,0.105961,-0.073611,-0.247690
0.105961,-0.073611,0.105555,-0.059667,0.092888,-0.067548,-0.217644
0.094995,-0.082071,0.106694,-0.085119,0.105961,-0.073611,-0.266792
0.092888,-0.067548,0.078396,-0.077355,0.094995,-0.082071,-0.245300
0.105551,-0.044917,0.092497,-0.037647,0.092604,-0.052492,-0.140606
0.092604,-0.052492,0.105555,-0.059667,0.105551,-0.044917,-0.166173
0.092497,-0.037647,0.079417,-0.044843,0.092604,-0.052492,-0.140507
0.105551,-0.044917,0.105714,-0.030096,0.092497,-0.037647,-0.117563
0.077005,-0.106575,0.085457,-0.093491,0.069427,-0.092709,-0.365392
0.069427,-0.092709,0.061405,-0.106280,0.077005,-0.106575,-0.364982
0.085457,-0.093491,0.078396,-0.077355,0.069427,-0.092709,-0.298381
0.077005,-0.106575,0.092492,-0.107169,0.085457,-0.093491,-0.365936
0.092888,-0.067548,0.092604,-0.052492,0.079350,-0.059953,-0.192878
0.079350,-0.059953,0.078396,-0.077355,0.092888,-0.067548,-0.220357
0.092604,-0.052492,0.079417,-0.044843,0.079350,-0.059953,-0.164080
0.092888,-0.067548,0.105555,-0.059667,0.092604,-0.052492,-0.193185
-0.007222,-0.092695,0.007891,-0.093040,0.000549,-0.079798,-0.309220
0.000549,-0.079798,-0.014628,-0.079304,-0.007222,-0.092695,-0.308700
0.007891,-0.093040,0.015612,-0.080250,0.000549,-0.079798,-0.309620
-0.007222,-0.092695,0.000230,-0.106085,0.007891,-0.093040,-0.367094
0.045831,-0.106474,0.053480,-0.093187,0.038188,-0.093396,-0.367744
0.038188,-0.093396,0.030521,-0.106440,0.045831,-0.106474,-0.368183
0.053480,-0.093187,0.045407,-0.080556,0.038188,-0.093396,-0.308471
0.045831,-0.106474,0.061405,-0.106280,0.053480,-0.093187,-0.366994
-0.037417,-0.092381,-0.022326,-0.092476,-0.029844,-0.079083,-0.308252
-0.029844,-0.079083,-0.044913,-0.079253,-0.037417,-0.092381,-0.308710
-0.022326,-0.092476,-0.014628,-0.079304,-0.029844,-0.079083,-0.308230
-0.037417,-0.092381,-0.029886,-0.105714,-0.022326,-0.092476,-0.364981
0.008380,-0.067126,0.023236,-0.067645,0.016294,-0.054634,-0.193855
0.016294,-0.054634,0.001608,-0.054058,0.008380,-0.067126,-0.192797
0.023236,-0.067645,0.030905,-0.055222,0.016294,-0.054634,-0.194780
0.008380,-0.067126,0.015612,-0.080250,0.023236,-0.067645,-0.240949
-0.060079,-0.079191,-0.052038,-0.066793,-0.066001,-0.065558,-0.236676
